I	2641	2663	0.819486	0.0140191	0.0141586	0.953461	0.000356555	0.000356555	1
I	8859	8870	0.801008	0.0865931	0.0451125	0.953461	0.000194379	0.000194379	1
I	8967	8978	0.892514	0.011751	0.022435	0.953461	0.000102303	0.000102303	1
I	10895	10912	0.987382	0.000410736	0.000102685	0.987337	0.000410736	0.000102685	4
I	11241	11257	0.834911	0.160889	0.0762961	0.953461	0.000247928	0.000247928	1
I	14293	14318	0.877944	0.00443849	0.00691392	0.953461	0.00010278	0.00010278	1
I	18974	18992	0.951992	0.0038545	0.0162512	0.953461	0.000102565	0.000102565	1
I	33545	33571	0.750224	0.0759288	0.042498	0.953461	0.000537963	0.000537963	1
I	34680	34695	0.926096	0.0137387	0.00117113	0.953461	0.000102492	0.000102492	2
I	39862	39892	0.704457	0.0049023	0.000293764	0.987337	0.000411339	0.000102836	2
I	42126	42143	0.835405	0.0319494	0.00747352	0.471501	0.000102179	0.000408711	2
I	44769	44780	0.850225	0.00891224	0.0147953	0.953461	0.000101494	0.000101494	1
I	49015	49026	0.86821	0.0261876	0.0283272	0.953461	0.000101482	0.000101482	1
I	50388	50400	0.925317	0.0342534	0.055207	0.953461	0.00010085	0.00010085	1
I	55175	55191	0.88464	0.0975845	0.0768044	0.953461	0.000163295	0.000163295	1
I	57132	57180	0.999	0.00010298	0.000205169	0.752818	0.00128003	0.00010298	6
I	57656	57709	0.999	0.000206374	0.000103187	0.978935	0.000994603	0.000103187	6
I	63098	63111	0.874408	0.061293	0.0449982	0.953461	0.000100568	0.000100568	1
I	68609	68632	0.991455	0.000707146	0.000820616	0.984235	0.000496944	0.000102925	6
I	69030	69049	0.934039	0.00802136	0.000293516	0.987337	0.000410991	0.000102749	3
I	69522	69537	0.999	0.000205914	0.000102957	0.788712	0.000823646	0.000294111	4
I	69750	69778	0.907278	0.000913922	0.000102962	0.58195	0.000588248	0.000102962	6
I	78820	78831	0.929237	0.0289462	0.051235	0.953461	0.000100973	0.000100973	1
I	79281	79296	0.955362	0.00414975	0.00365856	0.953461	0.000102876	0.000102876	1
I	82148	82163	0.898985	0.0348051	0.019933	0.953461	0.000101875	0.000101875	1
I	82376	82388	0.982212	0.00310583	0.000993341	0.844812	0.00149889	0.000115859	2
I	85009	85022	0.978204	0.00329123	0.000587618	0.953461	0.000102852	0.000102852	2
I	85913	85924	0.946697	0.0155472	0.0142143	0.953461	0.000102321	0.000102321	1
I	89733	89744	0.845965	0.00927735	0.00405489	0.953461	0.000102727	0.000102727	1
I	89897	89908	0.935644	0.0231236	0.0229482	0.953461	0.000101995	0.000101995	1
I	91358	91372	0.824313	0.11842	0.0386449	0.953461	0.000196507	0.000196507	1
I	96774	96789	0.975185	0.00364804	0.0055567	0.953461	0.00010274	0.00010274	1
I	97118	97129	0.958252	0.0283226	0.0287532	0.953461	0.000101475	0.000101475	1
I	97213	97225	0.675743	0.00108441	0.000588027	0.982286	0.000695959	0.000695922	2
I	101180	101192	0.961017	0.0378084	0.0442392	0.953461	0.000123229	0.000123229	1
I	106354	106370	0.88152	0.029049	0.0496949	0.953461	0.000101073	0.000101073	1
I	106525	106536	0.949424	0.0115091	0.0178197	0.953461	0.000102429	0.000102429	1
I	106839	106850	0.88029	0.0433358	0.0198432	0.953461	0.000101568	0.000101568	1
I	108459	108474	0.903872	0.00589886	0.00692494	0.953461	0.00010278	0.00010278	1
I	109242	109253	0.904829	0.017738	0.0333281	0.953461	0.00010199	0.00010199	1
I	109449	109460	0.954551	0.0133746	0.0137881	0.953461	0.000102321	0.000102321	1
I	115439	115452	0.935988	0.0645537	0.0566663	0.953461	0.000100106	0.000100106	1
I	118657	118680	0.971046	0.0025571	0.000293841	0.958505	0.000695418	0.000102863	3
I	122251	122267	0.830358	0.00198944	0.000588432	0.98016	0.000914439	0.000588535	2
I	122430	122448	0.926913	0.0175311	0.00405667	0.953461	0.000102432	0.000102432	2
I	122470	122487	0.758189	0.00234103	0.000205328	0.999	0.000205328	0.000102664	2
I	123957	123969	0.88213	0.0399964	0.0335706	0.953461	0.00010094	0.00010094	1
I	128435	128448	0.873205	0.0117006	0.00330103	0.953461	0.000102566	0.000102566	2
I	130809	130828	0.838017	0.101593	0.00921289	0.999	0.000100076	0.000200152	2
I	133876	133903	0.953462	0.000102919	0.000102919	0.987337	0.000411672	0.000102919	2
I	135343	135360	0.910942	0.0340482	0.0140501	0.388009	0.000204205	0.00029167	2
I	143999	144010	0.856394	0.0503132	0.0195627	0.953461	0.000101484	0.000101484	1
I	145144	145166	0.999	0.000205091	0.000102546	0.987337	0.000410179	0.000102546	6
I	145935	145946	0.999	0.0145367	0.0258124	0.953461	0.000101977	0.000101977	1
I	146131	146149	0.953462	0.000102294	0.000102294	0.866582	0.00040917	0.000204587	6
I	158263	158274	0.941104	0.0291087	0.022778	0.953461	0.000101834	0.000101834	1
I	159091	159110	0.842459	0.0765734	0.0529281	0.953461	0.000182371	0.000182371	1
I	161129	161140	0.900412	0.0211701	0.0314936	0.953461	0.000101792	0.000101792	1
I	162858	162873	0.946434	0.00414125	0.00379376	0.953461	0.000102921	0.000102921	1
